url,sentence,label
http://www.bis.org/review/r201223i.htm,"the banque de france was the first to start a programme of eight experiments on a wholesale cbdc, notably with a number of fintechs, to improve the functioning of the financial markets and institutions.",Wholesale CBDC
http://www.bis.org/review/r210315b.htm,the rba is conducting research on the technologies and policy implications of a potential wholesale central bank digital currency.,Wholesale CBDC
http://www.bis.org/review/r210323d.htm,"the subject of central bank digital currencies (cbdcs), be it wholesale or general purpose, has been high on the agenda of the central banking community.",General/Unspecified
http://www.bis.org/review/r210323d.htm,"7. here at the hkma, we have been exploring technologies for both wholesale and general purpose cbdcs.",General/Unspecified
http://www.bis.org/review/r210323d.htm,"at the wholesale level, we see great opportunities for cbdcs to enhance the efficiency of cross-border payments.",Wholesale CBDC
http://www.bis.org/review/r210323d.htm,"8. under the auspices of the bisih hong kong centre, the hkma, together with the bank of thailand, the central bank of united arab emirates, as well as the digital currency institute of the people's bank of china, are embarking on a wholesale cbdc project called multiple cbdc bridge (m-cbdc bridge).",Wholesale CBDC
http://www.bis.org/review/r210326g.htm,"to this end, the singapore centre of the bis innovation hub, with the support of mas, is experimenting on platforms for multilateral connectivity through two of the projects that the singapore centre shared on earlier - the foundational digital infrastructures project based on traditional technologies, and project dunbar, a multilateral multi-cbdc wholesale settlement platform.",Wholesale CBDC
http://www.bis.org/review/r210326g.htm,these are the hub's contributions to the central banking community as we pilot global multilateral platforms for cross-border payments involving wholesale cbdcs.,Wholesale CBDC
http://www.bis.org/review/r210609b.htm,"image 1. status cbdc projects in different countries bahamas: cbdc eccb*: live cbdc live pilot finished pilot ongoing pilot analysis ""wholesale"" project or pilot no information available *eastern caribbean central bank source: updated data from bis website from auer et al.",General/Unspecified
http://www.bis.org/review/r210608c.htm,"22. for this reason, we have been researching wholesale cbdcs as they have great potential in addressing the long-standing pain points in cross-border payments.",Wholesale CBDC
http://www.bis.org/review/r210608c.htm,"lately, the hkma's joint research with the bank of thailand has been ranked by the market as one of the most mature of its kind in the world; a testimony that we stand at the forefront in the realm of wholesale cbdcs.",Wholesale CBDC
http://www.bis.org/review/r210705e.htm,"""interbank"" or ""wholesale"" the cbdc would enable the efficient and secure settlement of transactions.",Wholesale CBDC
http://www.bis.org/review/r210713c.htm,"we have successfully carried out since 2020 seven experimentations on wholesale cbdc - and we will carry out two more by the end of this year, with private and public actors alike, covering a wide range of use cases (dvp and pvp), including cross-border transactions.",Wholesale CBDC
http://www.bis.org/review/r210713c.htm,it would in particular be the case in a broader wholesale cbdc access scenario.,Wholesale CBDC
http://www.bis.org/review/r210811a.htm,"29. generally, countries have implemented specific purpose cbdcs in the wholesale and retail segments.",General/Unspecified
http://www.bis.org/review/r210811a.htm,"some key issues under examination are - (i) the scope of cbdcs - whether they should be used in retail payments or also in wholesale payments; (ii) the underlying technology - whether it should be a distributed ledger or a centralized ledger, for instance, and whether the choice of technology should vary according to use cases; (iii) the validation mechanism - whether token based or account based, (iv) distribution architecture - whether direct issuance by the rbi or through banks; (v) degree of anonymity etc.",General/Unspecified
http://www.bis.org/review/r210903b.htm,the same is true of the digital euro.,General/Unspecified
http://www.bis.org/review/r210909a.htm,"off with the wholesale cbdc project and later undertook the cross-border cbdc pilot program with the hong kong monetary authority, which has now been extended to include the people's bank of china and the uae along with the involvement of the bis.",Wholesale CBDC
http://www.bis.org/review/r211012g.htm,"at the banque de france, we are convinced of the benefits of taking an experimental approach to a cbdc: we are currently in the process of finalising our programme of to test it could experiments on an interbank or ""wholesale"" cbdc, whether and how improve the performance, speed, transparency and security of transactions between major financial players, especially for cross-border payments.",Wholesale CBDC
http://www.bis.org/review/r211102b.htm,"at the banque de france, we carried out a programme of nine ""wholesale"" cbdc experiments with some fintechs.",Wholesale CBDC
http://www.bis.org/review/r211112e.htm,"this is why we launched in 2020 a programme to carry out experiments on wholesale cbdc with fintechs, public and private market participants and other central banks.",Wholesale CBDC
http://www.bis.org/review/r211114d.htm,"the banque de france thus performed nine experiments with ""wholesale"" central bank digital currency between mid-2020 and today.",Wholesale CBDC
http://www.bis.org/review/r211128f.htm,"this is why we have we are currently taken an ambitious experimental approach to a cbdc: in the process of finalising our programme of experiments on an ""interbank"" or to test it could improve the performance, speed, ""wholesale"" cbdc, whether and how transparency and security of transactions between major financial players, especially for crossborder payments.",Wholesale CBDC
http://www.bis.org/review/r211128f.htm,"in its experiments on a wholesale cbdc, the banque de france tested the main multiplecbdc arrangements identified in the literature.",Wholesale CBDC
http://www.bis.org/review/r211202k.htm,"but a cbdc could also bring benefits in the field of interbank payments (""wholesale"" cbdc), which was the focus of nine experiments conducted by the banque de france.",Wholesale CBDC
http://www.bis.org/review/r211202k.htm,"we have just published a report on our findings.i the main lessons learnt are, first, that a wholesale cbdc would be a means of accompanying and ensuring the safe development of tokenised financial markets.",Wholesale CBDC
http://www.bis.org/review/r211213a.htm,"the rba has been examining the case for some form of wholesale cbdc, which can be thought of as a new tokenised form of exchange settlement account balances.",Wholesale CBDC
http://www.bis.org/review/r211213a.htm,"yesterday, we released the report on project atom, which is a wholesale cbdc research project we conducted with four external parties.",Wholesale CBDC
http://www.bis.org/review/r211213a.htm,"the rba is also in the midst of another significant wholesale cbdc project - project dunbar, which is being conducted with the bis innovation hub and three other central banks - to explore the possible use of cbdc in cross-border payments.",Wholesale CBDC
http://www.bis.org/review/r220210d.htm,"to answer that, let me distinguish between two types of cbdcs: â€¢ wholesale cbdcs - which are restricted to use within the banking system and are akin to the reserves commercial banks place with the central bank today.",Wholesale CBDC
http://www.bis.org/review/r220210d.htm,mas sees much promise in wholesale cbdcs.,Wholesale CBDC
http://www.bis.org/review/r220210d.htm,"but since wholesale cbdcs by definition are not meant to be used as currency by the general public, they are not money.",Wholesale CBDC
http://www.bis.org/review/r220210d.htm,"real-time cross-border payments and settlements five years ago, mas began experimenting with blockchain technology and wholesale cbdcs through project ubin, to make cross-border payments cheaper, faster, and more efficient.",Wholesale CBDC
http://www.bis.org/review/r220210d.htm,"it enables banks to settle cross-border payments in different currencies in real time, using either commercial bank digital money or wholesale cbdcs.",Wholesale CBDC
http://www.bis.org/review/r220210d.htm,project ubin has also served as a foundation for project dunbar - a blueprint for a multicurrency settlement platform that operates across countries using wholesale cbdcs.,Wholesale CBDC
http://www.bis.org/review/r220210d.htm,"commerical banks will be able to transact directly with one another using the wholesale cbdcs of their respective countries, eliminating the need for intermediaries and reducing the time and cost of cross-border transactions, if project dunbar succeeds.",Wholesale CBDC
http://www.bis.org/review/r220105a.htm,it is also a digital euro.,Retail CBDC
http://www.bis.org/review/r220325e.htm,"these experiments show, in particular, that a wholesale central bank digital currency (cbdc) would make it possible not only to maintain but also to promote central bank money as the safest and most liquid settlement asset, while adapting it to changes in demand and thus avoiding the fragmentation of settlement assets.",Wholesale CBDC
http://www.bis.org/review/r220325e.htm,"with this improved security, wholesale settlement through distributed ledger could be optimised in terms of efficiency, cost and traceability, including for cross-border payments, by ensuring interoperability between several cbdcs in different jurisdictions.",Wholesale CBDC
http://www.bis.org/review/r220420b.htm,collaborated with market participants to build prototypes of new platforms for wholesale settlement - so-called 'wholesale cbdcs'.,Wholesale CBDC
http://www.bis.org/review/r220420b.htm,"i do wonder though whether the term ""wholesale cbdc"" is a misnomer.",Wholesale CBDC
http://www.bis.org/review/r220422d.htm,"1. a wholesale cbdc, by contrast, would be available to financial institutions - not the general public.",Wholesale CBDC
http://www.bis.org/review/r220422d.htm,"4. cbdc tracker , atlantic council.",General/Unspecified
http://www.bis.org/review/r220424a.htm,"we carried out nine trials between september 2020 and december 2021 on the issuance of a ""wholesale"" or interbank cbdc, acting in partnership with a diverse line-up of participants, including commercial banks.",Wholesale CBDC
http://www.bis.org/review/r220426g.htm,"many central banks are looking into the technical feasibility of wholesale cbdc, and we are following develop- ments closely.",Wholesale CBDC
http://www.bis.org/review/r220426g.htm,retail and wholesale central bank digital currencies,General/Unspecified
http://www.bis.org/review/r220429a.htm,"with respect to central bank digital currencies (cbdcs), mas makes a careful distinction between wholesale cbdcs and retail cbdcs.",General/Unspecified
http://www.bis.org/review/r220429a.htm,"for wholesale cbdcs, mas sees a variety of potential use cases.",Wholesale CBDC
http://www.bis.org/review/r220429a.htm,mas has conducted successful experiments with the industry and other central banks on wholesale cbdcs.,Wholesale CBDC
http://www.bis.org/review/r220429a.htm,"most of the impactful use cases are going to be in wholesale cbdcs for, for example, cross-border payments, and cross-border trade finance.",Wholesale CBDC
http://www.bis.org/review/r220517b.htm,"this remains a strategic priority for the banque de france, which in parallel has paved the way for a more prospective solution: namely a wholesale cbdc that could be issued by the eurosystem, deploying experiments such as the jura project of cross border wholesale payments in coordination with the bis and the swiss national bank.",Wholesale CBDC
http://www.bis.org/review/r220623b.htm,"we have done quite well on the wholesale cbdc, dealing with cross-border issues, and the next phase for us is to implement the retail project by preparing ourselves through this pilot project.",General/Unspecified
http://www.bis.org/review/r220624b.htm,"the other possible digital currency, a ""wholesale"" cbdc for let us not forget banking institutions.",Wholesale CBDC
http://www.bis.org/review/r220624b.htm,"the banque de france carried out nine successful experiments in 2021, with a wide array of partners and on different segments, and a new series of experiments focusing on cross-border payments will take place in 2022. it is a great satisfaction to see the bis innovation hub pushing ahead with several wholesale cbdc projects such as jura and dunbar, in which the banque de france is an active participant.",Wholesale CBDC
http://www.bis.org/review/r220624b.htm,"and more broadly, it also a satisfaction to see that more and more central banks, notably some from asia, show an interest for wholesale cbdc.",Wholesale CBDC
http://www.bis.org/review/r220629f.htm,"there are policies in support of instant payments, actions to enhance wholesale payment services, and work in progress related to the potential introduction of a digital euro.",Retail CBDC
http://www.bis.org/review/r220701a.htm,the debenture token market benefitted from having a riskless settlement asset in the form of a wholesale central bank digital currency (wcbdc) used for settlement.,Wholesale CBDC
http://www.bis.org/review/r220701a.htm,the wcbdc prototype developed in pk2 was also the preferred asset in other instances.,Wholesale CBDC
http://www.bis.org/review/r220713a.htm,"the part of the project which is quasi-consensual, with strong use-cases, is the one which raises little public - interest which does not mean that it is not key: wholesale cbdc.",Wholesale CBDC
http://www.bis.org/review/r220713a.htm,this is the case specifically for the of a issuance potential digital euro.,Retail CBDC
http://www.bis.org/review/r220713a.htm,"cbdc to be ready for the future by comparison, the topic of a wholesale cbdc is less contentious and of less concerns to stakeholders; but it should not be perceived as less important.",Wholesale CBDC
http://www.bis.org/review/r220713a.htm,"we central banks have been very proactive here, as demonstrated by the ""wholesale cbdc focus"" of the bis innovation hubs.",Wholesale CBDC
http://www.bis.org/review/r220713a.htm,"a wholesale cbdc could be used for the settlement of such securities issued on dlt, which is essential to prevent market and liquidity fragmentation.",Wholesale CBDC
http://www.bis.org/review/r220713a.htm,"ï‚· second, a wholesale cbdc could enhance cross-border and cross- currency settlements.",Wholesale CBDC
http://www.bis.org/review/r220713a.htm,"*** the two projects of a wholesale and retail cbdc are two faces of the same ""mountain"", which is the ambition to offer a digital form of central bank money to combine innovation and trust in the payment system.",General/Unspecified
http://www.bis.org/review/r220810a.htm,"2 risks and opportunities most of you certainly know what the ""digital euro"" project entails.",Retail CBDC
http://www.bis.org/review/r220810a.htm,this also applies to the digital euro.,Retail CBDC
http://www.bis.org/review/r220810a.htm,"this is another area of use for a wholesale variant of the digital euro, which is limited to a specific group of users.",Wholesale CBDC
http://www.bis.org/review/r220830d.htm,"mas sees good potential for wholesale cbdcs, especially for cross-border payments and settlements.",Wholesale CBDC
http://www.bis.org/review/r220830d.htm,"cbdcs are the direct liability of, and payment instrument, of a central bank.",General/Unspecified
http://www.bis.org/review/r220830d.htm,wholesale cbdcs are restricted to use by financial institutions.,Wholesale CBDC
http://www.bis.org/review/r220830d.htm,"wholesale cbdcs on a distributed ledger have the potential to achieve atomic settlement, or the exchange of two linked assets in real-time.",Wholesale CBDC
http://www.bis.org/review/r220915c.htm,"but with the aim of avoiding international fragmentation, we have to pay special attention and dedicate sufficient efforts then to cross-border interoperability, and hence to wholesale cbdc as a way to ensure it.",Wholesale CBDC
http://www.bis.org/review/r220921g.htm,"14. further, as you would be aware, the rbi is now actively working towards a phased implementation of central bank digital currency (cbdc) in both wholesale and retail segments.",General/Unspecified
http://www.bis.org/review/r220926b.htm,"speech demystifying wholesale central bank digital currency speech by fabio panetta, member of the executive board of the ecb, at the symposium on ""payments and securities settlement in europe - today and tomorrow"" hosted by the deutsche bundesbank frankfurt am main, 26 september 2022 let me first thank the deutsche bundesbank, and president nagel in particular, for inviting me to speak at today's symposium.",Wholesale CBDC
http://www.bis.org/review/r220926b.htm,"the discussion on the wholesale version of central bank digital currencies - wholesale cbdc for short - is often prone to confusion, however.",Wholesale CBDC
http://www.bis.org/review/r220926b.htm,"wholesale cbdc is generally presented as something new, 1 ] made possible by the emergence of distributed ledger technology (dlt).",Wholesale CBDC
http://www.bis.org/review/r220926b.htm,[ but wholesale cbdc has existed for decades.,Wholesale CBDC
http://www.bis.org/review/r220926b.htm,the discussion about wholesale cbdc should therefore focus on how existing infrastructures have to be adapted as technologies and needs evolve.,Wholesale CBDC
http://www.bis.org/review/r220926b.htm,today i would like to demystify this concept of wholesale cbdc.,Wholesale CBDC
http://www.bis.org/review/r220926b.htm,i will first clarify what wholesale cbdc is and what it is not.,Wholesale CBDC
http://www.bis.org/review/r220926b.htm,defining wholesale cbdc let me start by clarifying some frequent misunderstandings about wholesale cbdc.,Wholesale CBDC
http://www.bis.org/review/r220926b.htm,wholesale cbdc refers to the settlement of interbank transfers and related wholesale transactions in 2 ] central bank reserves.,Wholesale CBDC
http://www.bis.org/review/r220926b.htm,"[ but some misinterpret ""wholesale cbdc"" to mean any large-value payment in central bank money, regardless of who is making and receiving the payment.",Wholesale CBDC
http://www.bis.org/review/r220926b.htm,this misconception is fuelled by the commonly held assumption that wholesale cbdc needs to be operated using dlt.,Wholesale CBDC
http://www.bis.org/review/r220926b.htm,"but wholesale cbdc is not synonymous with dlt, as it can be based on any digital technology.",Wholesale CBDC
http://www.bis.org/review/r220926b.htm,"[ third, wholesale cbdc is sometimes seen as a substitute for retail cbdc.",General/Unspecified
http://www.bis.org/review/r220926b.htm,"wholesale cbdc projects are about making digital interbank transactions, such as securities settlement and cross-currency payments, safer and more efficient.",Wholesale CBDC
http://www.bis.org/review/r220926b.htm,this in turn means that different actors are involved in retail and wholesale cbdc projects.,General/Unspecified
http://www.bis.org/review/r220926b.htm,"work on wholesale cbdc, meanwhile, involves a narrower set of stakeholders that already use digital central bank settlement infrastructures today, such as banks or central securities depositories.",Wholesale CBDC
http://www.bis.org/review/r220926b.htm,"so when central banks talk about wholesale cbdcs, we are not debating whether to introduce them.",Wholesale CBDC
http://www.bis.org/review/r220926b.htm,modernising wholesale cbdc i would therefore like to focus on our continuous efforts to improve wholesale payment systems.,Wholesale CBDC
http://www.bis.org/review/r220928e.htm,"on the other side of a mountain, you will obviously always find a side that is less exposed to the sun; here, this northern face is wholesale cbdc.",Wholesale CBDC
http://www.bis.org/review/r220928e.htm,"first, a wholesale cbdc could significantly contribute to improving cross-border and cross-currency payments, a topic on which we have made progress over the past year.",Wholesale CBDC
http://www.bis.org/review/r220928e.htm,"second, a wholesale cbdc could accompany the tokenisation of securities as a safe and liquid settlement asset for them on a blockchain technology.",Wholesale CBDC
http://www.bis.org/review/r220928e.htm,"failing to offer market participants a wholesale cbdc could open the door to an extensive use of so- called stablecoins, which would pose a systemic risk.",Wholesale CBDC
http://www.bis.org/review/r220928e.htm,"over the past two years, the banque de france has therefore been looking into a wholesale cbdc with a view to contribute to eurosystem's efforts in designing and developing it when the time comes.",Wholesale CBDC
http://www.bis.org/review/r220928e.htm,"without overpromising on that pilot wholesale cbdc, we have to seize the opportunity to try out various solutions from 2023 onwards.",Wholesale CBDC
http://www.bis.org/review/r220928d.htm,"a wholesale cbdc directly integrated on dlt could be used to settle tokenised assets, o bringing the security of central bank money.",Wholesale CBDC
http://www.bis.org/review/r220928d.htm,"in addition, a wholesale cbdc has the potential to improve cross-border payments.",Wholesale CBDC
http://www.bis.org/review/r220928d.htm,this is the goal that banque de france has been pursuing since the launch of its first experiments on wholesale cbdc in 2020. we are now taking this endeavour a step further with a second round of experiments.,Wholesale CBDC
http://www.bis.org/review/r221003i.htm,this means that digital euro would be on the balance sheet of the eurosystem.,Retail CBDC
http://www.bis.org/review/r221011b.htm,"wholesale cbdcs, which are direct liabilities of central banks, are well suited to be used on such a distributed ledger to support simultaneous settlement, or the exchange of two linked assets in real-time.",Wholesale CBDC
http://www.bis.org/review/r221011b.htm,project jura in the swiss centre is exploring the direct transfer of euro and swiss franc wholesale cbdcs between french and swiss commercial banks on a single distributed ledger platform operated by a third party.,Wholesale CBDC
http://www.bis.org/review/r221017d.htm,"i would like to mention two key concepts here: updating existing payment systems, for example via instant payments, and central bank digital currency (cbdc), specifically the project on a digital euro.",Retail CBDC
http://www.bis.org/review/r221021e.htm,this is the objective of our experiments on a wholesale cbdc.,Wholesale CBDC
http://www.bis.org/review/r221028b.htm,"lastly, further exploration of wholesale cbdcs is essential.",Wholesale CBDC
http://www.bis.org/review/r221028b.htm,various studies have been conducted on wholesale cbdcs based on dlt in the region that for aim primarily at improving efficiency of securities settlement and cross-border payments.,Wholesale CBDC
http://www.bis.org/review/r221028b.htm,some people suggest an ideal division of roles would be that central banks issue a wholesale cbdc and the private players offer their own stablecoins fully backed by the cbdc.5 such a private-public partnership model could lower the costs of issuing a cbdc and take advantage of capabilities of the private sector in terms of technology and marketing.,Wholesale CBDC
http://www.bis.org/review/r221028b.htm,"""central bank digital currency tracker.""",General/Unspecified
http://www.bis.org/review/r221031c.htm,"to this end, e-cny adopts a two-tiered system.",Retail CBDC
http://www.bis.org/review/r221031j.htm,"4. wholesale cbdc: a hint since wholesale and retail cbdc are complementing each other by addressing the different needs of different users, let me now touch upon the implementation of a wholesale cbdc.",Wholesale CBDC
http://www.bis.org/review/r221031j.htm,"i would first take the opportunity to clarify that wholesale cbdc is not new in the euro area, since central bank money has been available to the banks in digital form for wholesale transactions for decades, through the target services platform.",Wholesale CBDC
http://www.bis.org/review/r221031j.htm,a wholesale cbdc service based on dlt (i.e.,Wholesale CBDC
http://www.bis.org/review/r221102a.htm,"yesterday (1st november, 2022), we have started our pilot project on wholesale cbdc.",Wholesale CBDC
http://www.bis.org/review/r221104c.htm,"as a complement, and in line with the new york fed's unique role in the federal reserve system with wholesale payments in both domestic payments and foreign exchange, the new york innovation center is researching technical aspects related to wholesale cbdcs.",Wholesale CBDC
http://www.bis.org/review/r221104c.htm,"project cedar is the inaugural project of the nyic and represents the first stage of the nyic's research efforts into cbdcs, the nyic's biggest focus area in 2022. a goal of the nyic is to progress cbdc research with an objective of defining a technical design for a cbdc addressing the wholesale market in the federal reserve context.",Wholesale CBDC
http://www.bis.org/review/r221104c.htm,"we are not the first to address this topic, of course, but the nyic wanted to investigate it from the perspective of the federal reserve, through the lens of a wholesale cbdc.",Wholesale CBDC
http://www.bis.org/review/r221104c.htm,the nyic developed a hypothesis that there is a distributed ledger technology solution for wholesale fx settlement that results in instant and atomic settlement in which a wholesale cbdc is the settlement asset.,Wholesale CBDC
http://www.bis.org/review/r221104b.htm,"project dunbar - a partnership among the bis innovation hub, reserve bank of australia, bank negara malaysia, south africa reserve bank, and mas - has built open-source distributed ledger platforms for international settlements using wholesale central bank digital currencies, or cbdcs.",Wholesale CBDC
