url,sentence,label
http://www.bis.org/review/r220422d.htm,"in just a few years, researchers have moved from the first definitions of cbdc, to studying its effects on the financial system and monetary policy, and now to empirical work on its potential design features.",1
http://www.bis.org/review/r220729b.htm,"disruptive technologies have emerged, facilitating the launch of central bank digital currencies, including within the caribbean region.",1
http://www.bis.org/review/r221121q.htm,"today, funds can be transferred in just few clicks within and across the borders, accounts can be opened sitting at home and payment for services can be made 24/7 without going anywhere.",0
https://www.bis.org/review/r240625c.htm,"accordingly, the digital euro would strengthen the strategic autonomy of europe and increase our resilience.",1
http://www.bis.org/review/r210319a.htm,the covid crisis has brought into even sharper focus the need to address the limitations of our current arrangements for cross-border payments.,0
http://www.bis.org/review/r210809b.htm,"yield spreads between bonds issued by member states with 18.king, different credit m., monetary ratings must policy: therefore theory not in practice, be artificially speech levelled delivered out.",0
https://www.bis.org/review/r240426j.htm,"crucially, a digital euro would uphold stringent privacy and inclusion standards, safeguarding user data and rights in the digital age.",1
http://www.bis.org/review/r220502b.htm,"with this in mind, i would like to take a closer look at two key concepts: updating existing payment systems, for example via instant payments and also central bank digital currency (cbdc).",1
https://www.bis.org/review/r120403e.pdf,"european bank funding and sovereign debt markets have stabilized, global financial conditions have improved and risk aversion has decreased.",0
http://www.bis.org/review/r220629d.htm,banks and payment service providers will also have to play an important role in the distribution of the digital euro.,1
https://www.bis.org/review/r201020g.htm,the demand for a digital euro could also be controlled through incentives based on tiered remuneration.,1
http://www.bis.org/review/r221108a.htm,"so it is clear that if we want the digital euro to be attractive, it needs to be designed in a way that meets people's privacy expectations.",1
http://www.bis.org/review/r220810a.htm,commercial banks and payment service providers will play a decisive role in the potential launch of the digital euro: they will have a say in whether an attractive range of services can be created for users.,1
https://www.bis.org/review/r240619c.htm,"a city that has always been a melting pot of cultures and ideas, kuala lumpur is no stranger to innovation and transformation.",0
https://www.bis.org/review/r190321a.htm,insurance policy 87 59 34 v. pension fund 82 33 36 vi.,0
https://www.bis.org/review/r070308a.pdf,"as noted by hud, ""with respect to these public purposes, congress does not simply expect the gses to strive toward achievement of these purposes but rather to lead the mortgage finance industry and to ensure that citizens throughout the country enjoy access to the public benefits provided by these federal entities.",0
http://www.bis.org/review/r210617c.htm,"and if a solution for paying offline with the digital euro - that is, without an internet connection - was offered, it would have to be set up in a safe and secure way.",1
https://www.bis.org/review/r080411f.pdf,"third, it means allowing the fha to engage in sensible risk-based pricing of its mortgage insurance products, including substantial flexibility in setting its initial premium and annual premiums.",0
https://www.bis.org/review/r201218b.htm,this applies to emergency aid and recovery packages implemented at national level as well as to the ground-breaking decision to use eu borrowing to support the crisis response and stimulate the recovery.,0
http://www.bis.org/review/r230425i.htm,"20. ecb (2020), "" report on a digital euro "", october.",1
https://www.bis.org/review/r180814i.htm,"down the road, it can make possible convenient fund transfer using an individual's philsys number as the identifier.",0
http://www.bis.org/review/r220921j.htm,this conference has a very versatile program.,0
https://www.bis.org/review/r180313a.htm,demand for bank notes is still growing in many countries.,0
http://www.bis.org/review/r220629d.htm,"some also take the view that a digital euro is not needed because other innovative means of payment like stablecoins, already exist.",1
https://www.bis.org/review/r241104k.htm,central banks have also been particularly active in exploring the use and development of central bank digital currencies (cbdcs).,1
https://www.bis.org/review/r241126g.htm,we leverage on the technology to explore the use of central bank digital currency to raise the efficiency and lower the cost of crossborder payments.,1
http://www.bis.org/review/r230705b.htm,"based on these preparations, we could then decide on a gradual launch, beginning in 2027 or 2028. last wednesday, the european commission published a draft directive to enable the issue of a digital euro.",1
https://www.bis.org/review/r180524b.htm,"brexit presents both short-term risks - where a hard or chaotic brexit may have detrimental ""cliff effects"" for the irish economy and the financial services system that serves it - and longer-term risks for the post-brexit irish, european and global system.",0
http://www.bis.org/review/r211208g.htm,"thorough policy analysis will be important to avoid simply shifting risk to the crown, either directly or through residual liability from under-insured households.",0
https://www.bis.org/review/r180716c.htm,"like prospectors during the gold rush, i want to take you on a journey to uncover the risks, the gold, and possibly the fool's gold, in issuing a central bank digital currency.",1
https://www.bis.org/review/r160303e.pdf,"as long as it's possible to hold something with a guaranteed nominal return of zero there's a similar lower bound on all other forms of money, whether reserves at the central bank or a more widely available cbdc.",1
http://www.bis.org/review/r221017d.htm,"5 current status of the digital euro project to fully reap the benefits while at the same time containing potential risks like digital bank runs or a widespread shift of deposits to the central bank, a thorough analysis needs to be carried out.",1
http://www.bis.org/review/r210806a.htm,"this bedrock principle has stood america in good stead since its founding, and i don't think that cbdcs are the case for making an exception.",1
https://www.bis.org/review/r131111g.pdf,"progress is therefore being made in the regulation of financial markets, both at an european and a global level.",0
https://www.bis.org/review/r101022b.pdf,we estimate that there are roughly 3 million vacant housing units more than usual.,0
http://www.bis.org/review/r221116c.htm,"if everything goes to plan, the first users could pay with digital euro in autumn 2026. some critics argue that this timeframe is not ambitious enough.",1
https://www.bis.org/review/r240426m.htm,"nevertheless, banks have their share of concerns when it comes to the digital euro.",1
https://www.bis.org/review/r191015b.htm,"however, correspondent banking is costly, and the perimeter of the aml/ctf and kyc checks is in some cases uncertain for the counterparties of a payment order.",0
https://www.bis.org/review/r180607c.htm,"another key issue is whether a cbdc should be remunerated or, as in the case of cash, should pay no interest.",1
https://www.bis.org/review/r050624b.pdf,they have to boost confidence and ensure that the opening-up of borders turns into something that is ultimately worthwhile in terms of economic development and institutional cooperation.,0
http://www.bis.org/review/r210705i.htm,"even so, central banks would do well to incorporate these innovations in designing the next generation of payment infrastructure.",0
https://www.bis.org/review/r170109a.htm,"in this situation it is inevitable that social expectations for the central bank, which is responsible for one axis of the nation's macroeconomic operations, are high.",0
https://www.bis.org/review/r201118g.htm,"despite this progress, the uk remains behind some other countries on p2p and p2b payments.",0
https://www.bis.org/review/r190325b.htm,a potential decision to issue a central bank digital currency (cbdc) needs to be assessed in relation to the impact on the financial system.,1
http://www.bis.org/review/r220810a.htm,"meanwhile, a multilateral approach involving cooperation between the issuing central banks would have the potential to make cbdc (central bank digital currency) directly exchangeable in individual currency areas from the outset, i.e.",1
http://www.bis.org/review/r210705e.htm,and epi will be most welcome to participate in the front-end prototype of cbdc.,1
https://www.bis.org/review/r200911e.htm,my preference would be to seek a renewed public / private partnership for the dissemination of central bank money in a retail form.,0
https://www.bis.org/review/r171017f.htm,they have to prepare themselves for other forms of market access - and quickly.,0
https://www.bis.org/review/r171004b.htm,"3 the assessment would take into account issues such as the breadth of adoption of the code, the effectiveness of adherence mechanisms, the extent to which behaviour in the market has changed and the effect of the code on market functioning.",0
https://www.bis.org/review/r201201e.htm,"on the other hand, cbdc might also stimulate competition among banks and promote new services, thereby acting as a catalyst for advancements in the financial system.",1
https://www.bis.org/review/r201022f.htm,"[16]  ecb (2020), report on a digital euro, frankfurt am main.",1
http://www.bis.org/review/r220215a.htm,"indeed, in 2021 about half of total 3 green bond issuance around the world was denominated in euros .",0
http://www.bis.org/review/r230111b.htm,"in my more than four years as a member of the board of governors and the federal open market committee (fomc), i have learned that there are few who understand the economy more directly than bankers, business owners and the customers you serve.",0
http://www.bis.org/review/r220603i.htm,norway joined a few years later.,0
http://www.bis.org/review/r230208a.htm,those features would require user consent.,0
https://www.bis.org/review/r241126a.htm,"this is a collective responsibility - one that requires vigilance, innovation, and collaboration.",0
https://www.bis.org/review/r140304c.pdf,"in this sense, the qqe time framework may be described as ""open-ended,"" although the april 2013 public statement stipulated the annual pace of increase in the monetary base for the coming two calendar years.",0
http://www.bis.org/review/r221003a.htm,"the introduction of a new form of government money for the digital world, namely central bank digital currency, would represent a further step in the development of state-issued money - following in the path of coins and banknotes.",1
https://www.bis.org/review/r181030b.htm,"although the so-called cryptocurrency is termed crypto-assets among central banks, partly because of its highly speculative nature, cashless payments using, for example, credit cards, electronic money, and qr codes have continued to increase.",0
https://www.bis.org/review/r240130h.htm,"in the development of cbdcs, both wholesale and retail e- pilots were initiated in 2022. going forward, the aim is to expand the ongoing pilots by covering more locations, include more participating banks and incorporate feedback.",1
https://www.bis.org/review/r160622a.htm,it is true that some changes could seem revolutionary to some incumbents.,0
http://www.bis.org/review/r221003i.htm,"4 for other transactions, the baseline will be to provide people with a level of privacy equal to that of current private digital solutions.",0
https://www.bis.org/review/r201104b.htm,"[13]   ecb (2020), public consultation on a digital euro: public consultation (questionnaire), list of questions.",1
https://www.bis.org/review/r240625c.htm,how would the digital euro contribute to bringing the euro area closer together?,1
http://www.bis.org/review/r210705c.htm,"it seems unlikely, however, that the dollar's status as a global reserve currency, or the dollar's role as the dominant currency in international financial transactions, will be threatened by a foreign cbdc.",1
https://www.bis.org/review/r231121i.htm,"in my address two years ago i referred to the european commission's support for the digital euro project as a driver of the european union's digitalisation and, with it, the modernisation of the spanish economy.",1
https://www.bis.org/review/r240426m.htm,"the digital euro would be a complement to cash, not a substitute.",1
https://www.bis.org/review/r191104c.htm,"for this reason, the central bank is exploring an early entry of project sand dollar into abaco.",1
http://www.bis.org/review/r220602b.htm,"it also includes stablecoins that are fully backed by safe and liquid assets, and central bank digital currencies (cbdc).",1
https://www.bis.org/review/r141114b.pdf,"if e-money denominated in canadian dollars were to significantly replace bank notes, there are some options that the central bank could take so as to be in a position to intervene in markets or be the lender of last resort.",0
https://www.bis.org/review/r190128c.htm,"but where banks are concerned, other factors are involved.",0
https://www.bis.org/review/r201208a.htm,"in addition to this outreach, a conference planned for january, 2021 will include views from academic researchers on the potential benefits and risks posed by artificial intelligence for banks of all sizes.",0
https://www.bis.org/review/r130124c.pdf,"dokowia sang a song about ""class six"" and the difficulty of finding a job and putting food on the table.",0
https://www.bis.org/review/r241014l.htm,"consequently, the responsiveness of both public and private players will be decisive, and the ability to rapidly deploy a given settlement solution - even one that just satisfies immediate needs in the short term - will be critical.",0
http://www.bis.org/review/r211217f.htm,"in july 2021, it decided to launch an investigation phase to explore options for issuing a central bank digital currency in the euro area, a digital euro, and possible designs for this.",1
https://www.bis.org/review/r240807e.htm,"one complaint i do have is that as long as they were doing a deepfake of me, i wish it had made me better looking.",0
https://www.bis.org/review/r201208b.htm,"dlt, in particular, could represent a break with the way in which payment infrastructures have traditionally worked, i.e.",0
http://www.bis.org/review/r210705c.htm,"in contrast to stablecoins, cryptoassets like bitcoin are not tied to the value of an asset like a sovereign currency.",0
https://www.bis.org/review/r240430a.htm,"the with other forms of money, eurosystem will not restrict the use of the digital euro by, for example, setting a period by which it needs to be used or specifying goods and services that may be purchased.",1
http://www.bis.org/review/r210429a.htm,"finally, i will touch on a possible future of payments that might include a digital euro.",1
https://www.bis.org/review/r201208b.htm,"in this new world, supervisors and regulators will need to adopt policy tools that allow staying abreast of technological and market developments while overlooking the evolution of the sector and managing new macro and micro prudential risks.",0
https://www.bis.org/review/r200511a.htm,"(2020), ""tiered cbdc and the financial system"", working paper series, no 2351, ecb.",1
https://www.bis.org/review/r241014m.htm,"programmability, interoperability with the upi retail fast payment system and development of offline solutions for remote areas and underserved segments of the population, are some of the value added services which we are now experimenting as part of our cbdc pilot.",1
http://www.bis.org/review/r210414h.htm,"13. see also the g20 roadmap on enhancing cross-border payments, which includes a focus area on central bank digital currencies.",1
http://www.bis.org/review/r220422d.htm,"[ indeed, cbdc holdings and bank deposits would depend on both cbdc remuneration and policy rates.",1
https://www.bis.org/review/r201106i.htm,a central question is whether norges bank should provide central bank money to the public in digital as well as physical form.,0
https://www.bis.org/review/r191122c.htm,"* * * ladies and gentlemen, the past decades have clearly shown how innovation - in particular technological innovation - have brought new services, reduced barriers and contributed globally to progress and economic growth.",0
http://www.bis.org/review/r210525a.htm,"public engagement in light of the growing role of digital private money in the broader migration to digital payments, the potential use of foreign cbdcs in cross-border payments, and the importance of financial inclusion, the federal reserve is stepping up its research and public engagement on a digital version of the u.s. dollar.",1
https://www.bis.org/review/r060404e.pdf,"basel ii can also provide supervisors with a more conceptually consistent and more transparent framework for assessing the linkage of risk and capital over time at our most complex institutions; identifying which institutions have deficiencies; and, ultimately, evaluating systemic risk in the banking system.",0
https://www.bis.org/review/r110107a.pdf,"more recently, however, we have seen increased evidence that a self-sustaining recovery in consumer and business spending may be taking hold.",0
http://www.bis.org/review/r210811a.htm,cbdc and technology risk 26. cbdc ecosystems may be at similar risk for cyber-attacks as the current payment systems are exposed to.,1
https://www.bis.org/review/r140411b.htm,"both upside and downside risks to the outlook for price developments remain limited, and broadly balanced over the medium term.",0
https://www.bis.org/review/r201013a.htm,issuing a digital euro would be relevant for almost everything the ecb does.,1
https://www.bis.org/review/r240301d.htm,"hong kong's pilot, which involves 16 banks and payment companies, tested six potential uses of the e-hkd.",1
https://www.bis.org/review/r240924s.htm,"they include the financial infrastructures of the future - which will support, for instance, central bank digital currencies and crypto-assets - as the two techniques of key encapsulation and digital signature currently used are both based on asymmetric encryption, which is vulnerable to the quantum threat.",1
https://www.bis.org/review/r201022f.htm,"to reach these objectives, the eurosystem has set out a comprehensive strategy based on complementary elements, which range from the provision of cash to the promotion of pan-european payment solutions, the fast deployment of instant payments in the entire euro area, the introduction of a new comprehensive oversight framework embracing new products and players, and the preparation for the possible issuance of a digital euro.",1
https://www.bis.org/review/r180716c.htm,can a central bank digital currency improve on the current inefficiencies in payments?,1
http://www.bis.org/review/r230124i.htm,it would also strengthen the position of the digital euro as a payment solution that provides support for the monetary anchor policy objective and pan-euro area reach.,1
https://www.bis.org/review/r140708a.pdf,"both surveys of professional forecasters exhibit significantly less dispersion than the survey of consumer expectations - even when focusing only on ""sophisticated"" respondents with high education and numeracy.",0
https://www.bis.org/review/r201221e.htm,"however, while implementation of balance-sheet strategies is easy to implement and deal with for developed countries central banks, same policies might not be easily adaptable and applicable by developing economies.",0
https://www.bis.org/review/r200803c.htm,economic developments at home and abroad and their outlook domestic and overseas economies affected by have shown developments that covid-19 are mostly in line with the aforementioned features.,0
http://www.bis.org/review/r221031j.htm,"however, design features matter for their overall impact in the cross-border context and whether cbdcs will serve the broader public interest.",1
https://www.bis.org/review/r150722d.htm,"even with such a large number of co-operative banks, considering the total asset size, their share in the indian banking sector is not more than 5%.",0
http://www.bis.org/review/r220810a.htm,"cbdc (central bank digital currency) could also offer a currency exchange solution by making processes automated, simplified and more transparent.",1
https://www.bis.org/review/r120918c.pdf,"with the third round of quantitative easing announced by the us federal reserve last night, there can be more capital inflows through the us banking system into the emerging markets.",0
http://www.bis.org/review/r210806a.htm,"return to text 15 a well-designed stablecoin would function similarly to a ""narrow bank,"" which has a long tradition in economic theory but has never existed in any serious way as a competitor for commercial banks.",0
https://www.bis.org/review/r210211e.htm,"therefore, the eurosystem has started to engage widely with citizens, academia, the financial sector and public authorities to assess in detail their needs, as well as the benefits and challenges they expect from the issuance of a digital euro.",1
https://www.bis.org/review/r240531a.htm,we are aware that the cross-border operations with the chilean peso will be still exposed to settlement risk because the local clearinghouse for spot fx transaction only allows the participation of local counterparties.,0
http://www.bis.org/review/r230124i.htm,"speech the digital euro: our money wherever, whenever we need it introductory statement by fabio panetta, member of the executive board of the ecb, at the committee on economic and monetary affairs of the european parliament brussels, 23 january 2023 our investigation into a digital euro started more than a year ago.",1
https://www.bis.org/review/r241001f.htm,"that journey started in 2004, exactly twenty years ago, when hong kong became the first city outside of the mainland that allowed individual residents to open an rmb bank account.",0
http://www.bis.org/review/r230705b.htm,"following on from these ideas, the ecb has also announced a series of experiments across the euro areavii which could begin in 2024. as part of this process, we are prepared to support the new european pilot programme directly by making cbdc available as a settlement asset.",1
https://www.bis.org/review/r070330c.pdf,"effective in rapidly curbing aggregate demand, they continued to be used until the end of the 1980s in spite of their allocative cost and the fact that they soon came to be circumvented.",0
https://www.bis.org/review/r210211e.htm,"we must first be sure that there is a need to issue cbdc and, if so, that we are able to manage the accompanying risks.",1
http://www.bis.org/review/r210804b.htm,"money and central banks earlier this month, the ecb decided to proceed with investigating the potential for creating a digital euro.",1
http://www.bis.org/review/r211107a.htm,* * * structural changes (especially digitalisation and the carbon transition) can be expected to be highly influential in driving macroeconomic outcomes over the next decade and are of first-order importance for central banks.,0
http://www.bis.org/review/r230208a.htm,"the digital pound - speech by jon cunliffe given at uk finance published on 07 february 2023 jon cunliffe says it is likely that a retail, general purpose digital central bank currency - a digital pound - will be needed by the end of this decade.",1
https://www.bis.org/review/r201008g.htm,"epi needs to be detailed, opened up to other banks and jurisdictions, and accelerated.",0
https://www.bis.org/review/r120531e.pdf,"among g-7 countries, the japanese gdp growth rate per working-age population - an indicator least affected by demographic changes in the short run - was the highest.",0
https://www.bis.org/review/r241125l.htm,"jordan, t. (2024), project helvetia iii - the snb's pilot for wholesale cbdc, remarks at the bis innovation summit, 6-8 may.",1
https://www.bis.org/review/r180607c.htm,in fact - just like banknotes - a cbdc would be a liability of the central bank and would be backed by its assets.,1
https://www.bis.org/review/r240426j.htm,"on the one hand, the possibility to leverage the open digital euro infrastructure would ensure the necessary standardisation, the lack of which currently hinders innovation; on the other, it would enable private retail payment solutions to launch new products and functionalities immediately on a broader scale.",1
https://www.bis.org/review/r120903b.pdf,"during the crisis, and especially after the bankruptcy of lehman brothers, inflation-linked markets were characterised by high volatility and low market liquidity, which made it very difficult for policy-makers to infer signals about the level of inflation expectations, as perceived by market participants.",0
http://www.bis.org/review/r221017i.htm,"no other country is fully comparable with the united states on those fronts, and a cbdc would not change that.",1
http://www.bis.org/review/r210414h.htm,"even if users have to identify themselves when they first access digital euro services, different degrees of privacy can still be maintained for their payments.",1
https://www.bis.org/review/r190712h.htm,"this variant is called ""general purpose cbdc.""",1
https://www.bis.org/review/r190712h.htm,the bank will continue to examine cbdc with these two aspects in mind.,1
http://www.bis.org/review/r220429a.htm,"for wholesale cbdcs, mas sees a variety of potential use cases.",1
http://www.bis.org/review/r220629d.htm,"therefore, cbdc (central bank digital currency) will need a kind of rulebook that governs how it is handled among central banks, commercial banks, other providers and, last but not least, end-users.",1
https://www.bis.org/review/r201106i.htm,"further to my remarks on cbdc, i would also like to comment briefly on the central bank money we already have, namely cash.",1
https://www.bis.org/review/r240409b.htm,"the snb is also looking into how monetary policy operations, such as repos or snb bills, could be settled using swiss franc wholesale cbdc.",1
https://www.bis.org/review/r200903d.htm,a central bank digital currency (cbdc) would be an electronic form of central bank money that could be used 7 all speeches are available online at www.bankofengland.co.uk/news/speeches and @boe_pressoffice by households and businesses to make payments.,1
http://www.bis.org/review/r220210d.htm,the rapid displacement of cash in favour of electronic payments based on bank deposits or e-wallets is one of the chief motivations for countries like sweden and china to consider retail cbdcs.,1
https://www.bis.org/review/r241014e.htm,"see european commission (2023), a digital euro"", press release, 28 june.",1
https://www.bis.org/review/r151023i.htm,"the fsb principles are broad enough to allow financial institutions to develop a framework that is tailored to their institution, that reflects their business model and structure, and that can be adapted to changes in the economic and regulatory environment.",0
https://www.bis.org/review/r191122l.htm,"there are several potential use cases in settlement and payment systems, for instance, which are worth exploring further.",0
http://www.bis.org/review/r210804b.htm,the use of dlt has increased in recent years - it certainly has potential - although it remains to be seen how widespread that will be.,0
http://www.bis.org/review/r221122a.htm,"as regards the transfer mechanism, we have decided to prioritise a digital euro solution in which transactions are transmitted online and validated by a third party, since this model covers the broadest set of use cases and supports the eurosystem's policy objectives.",1
http://www.bis.org/review/r221214a.htm,"some of the issues that i have already discussed will help here, but i would like to mention two others: the rba's work exploring a central bank digital currency (cbdc) and the work under way to modernise australia's regulatory architecture.",1
http://www.bis.org/review/r221116c.htm,2 why are we considering issuing a digital euro?,1
http://www.bis.org/review/r220426g.htm,retail and wholesale central bank digital currencies,1
http://www.bis.org/review/r230504a.htm,"in addition, the crypto ecosystem inherits and may amplify the vulnerabilities of the mainstream financial system, as it grows and tries to replicate the functions of that system, and it introduces new points of vulnerability like bridges between blockchains or so called oracles that feed data to blockchains.",0
http://www.bis.org/review/r220429a.htm,payment service providers have a lighter regulatory regime overall compared to banks.,0
http://www.bis.org/review/r220517b.htm,"this remains a strategic priority for the banque de france, which in parallel has paved the way for a more prospective solution: namely a wholesale cbdc that could be issued by the eurosystem, deploying experiments such as the jura project of cross border wholesale payments in coordination with the bis and the swiss national bank.",1
https://www.bis.org/review/r170517b.htm,market participants' expectations of the policy rate as expressed in surveys indicate similar levels (see figure 6).,0
https://www.bis.org/review/r070927c.pdf,"promoting the two-way interaction of foreign enterprises coming to china and chinese ones going abroad is conducive to the economic complementarity and helps promote common prosperity, global harmony and progress.",0
https://www.bis.org/review/r231205f.htm,monetary policy has to stay the course.,0
http://www.bis.org/review/r230419c.htm,"second, what features and considerations-including unintended consequences-may a policymaker want to consider in deciding to design and adopt a cbdc?",1
https://www.bis.org/review/r231127i.htm,"the cost of not issuing a digital euro speech by fabio panetta governor of banca d'italia cepr-ecb conference the macroeconomic implications of central bank digital currencies frankfurt am main, 23 november 2023 it is a pleasure to be with you today to discuss the implications of central bank digital currencies (cbdcs) from a macroeconomic and policy perspective.",1
https://www.bis.org/review/r240301d.htm,"although still in various stages of experimentation in different member countries, the central tendency seems to be a cbdc design under a two-tier hierarchical structure implemented by using public-key cryptography, with the central bank as the root certificate authority for generating digital signatures, and other financial institutions as intermediate certificate authorities.",1
https://www.bis.org/review/r141031e.htm,faa has also developed continuous professional development guidelines for the financial services industry.,0
https://www.bis.org/review/r180716c.htm,i'll start by describing exactly what i mean by a central bank digital currency.,1
https://www.bis.org/review/r041108f.pdf,"for the time being, the fiercest competition between the domestic and foreign institutions is over the so-called ""high-end"" clients as 80 percent of the profits of the financial industry is generated from business with these high-end customers.",0
https://www.bis.org/review/r200511a.htm,"indeed, this lies at the heart of the discussion on cbdcs.",1
https://www.bis.org/review/r240426j.htm,"first and foremost, a digital euro would provide unparalleled pan-european reach, ensuring that payments can be conducted seamlessly anytime, anywhere within the euro area, for all types of digital payments (table 1).",1
http://www.bis.org/review/r210615c.htm,"3 cash and cbdc there is a strong level of interest in understanding the potential implications of introducing central bank digital currencies (or cbdc), including what it might mean for the role of cash in the future.",1
https://www.bis.org/review/r160303e.pdf,it seems to me that the more material effects of a cbdc would arise if it provided competition not just for banknotes but for commercial bank deposits as well.,1
https://www.bis.org/review/r191115d.htm,"these quotations are then provided to banks and other institutions, in order to facilitate access to financing and therefore financial inclusion for many smes.",0
http://www.bis.org/review/r220218b.htm,graph 1: cbdc design principles we are conscious of the challenges potentially posed by a cbdc.,1
http://www.bis.org/review/r221017a.htm,"the federal reserve has not made any decisions about whether to issue a cbdc, and if we believe it makes sense to do so, we would want the support of congress and the administration.",1
https://www.bis.org/review/r240813c.htm,some central banks and regulators are engaged in the design and conduct of climate stress tests with a view to informing the framing of monetary policy strategies and regulatory and supervisory approaches for climate-related financial risk management among regulated entities.,0
https://www.bis.org/review/r241125l.htm,"furthermore, the snb also includes collateral issued on the platform of a dlt-based central securities depository such as sdx in the snb gc basket.",0
http://www.bis.org/review/r221102a.htm,26. this episode of liquidity strain is likely to be transitory on account of several factors.,0
http://www.bis.org/review/r221021e.htm,"as part of our financial stability mandate, we at the banque de france and acpr pay particularly close attention to the exposure of certain business models to an economic turnaround, their dependency on third-party service providers, and any operational weaknesses that might emerge: in a dynamic and creative ecosystem, weak links and contagion effects pose a real risk to the stability of the financial system.",0
